,strike_0.8_maturity_30,strike_0.8_maturity_60,strike_0.8_maturity_90,strike_0.8_maturity_120,strike_0.8_maturity_150,strike_0.8_maturity_180,strike_0.8_maturity_360,strike_0.85_maturity_30,strike_0.85_maturity_60,strike_0.85_maturity_90,strike_0.85_maturity_120,strike_0.85_maturity_150,strike_0.85_maturity_180,strike_0.85_maturity_360,strike_0.9_maturity_30,strike_0.9_maturity_60,strike_0.9_maturity_90,strike_0.9_maturity_120,strike_0.9_maturity_150,strike_0.9_maturity_180,strike_0.9_maturity_360,strike_0.95_maturity_30,strike_0.95_maturity_60,strike_0.95_maturity_90,strike_0.95_maturity_120,strike_0.95_maturity_150,strike_0.95_maturity_180,strike_0.95_maturity_360,strike_1.0_maturity_30,strike_1.0_maturity_60,strike_1.0_maturity_90,strike_1.0_maturity_120,strike_1.0_maturity_150,strike_1.0_maturity_180,strike_1.0_maturity_360,strike_1.05_maturity_30,strike_1.05_maturity_60,strike_1.05_maturity_90,strike_1.05_maturity_120,strike_1.05_maturity_150,strike_1.05_maturity_180,strike_1.05_maturity_360,strike_1.1_maturity_30,strike_1.1_maturity_60,strike_1.1_maturity_90,strike_1.1_maturity_120,strike_1.1_maturity_150,strike_1.1_maturity_180,strike_1.1_maturity_360,strike_1.15_maturity_30,strike_1.15_maturity_60,strike_1.15_maturity_90,strike_1.15_maturity_120,strike_1.15_maturity_150,strike_1.15_maturity_180,strike_1.15_maturity_360,strike_1.2_maturity_30,strike_1.2_maturity_60,strike_1.2_maturity_90,strike_1.2_maturity_120,strike_1.2_maturity_150,strike_1.2_maturity_180,strike_1.2_maturity_360
2016-02-05,-1.3412733721061116,-1.330099525506363,-1.3283687865802798,-1.3408433263136736,-1.3434118299042446,-1.363795196567185,-1.454308690087956,-1.3754586780576898,-1.3645529358145432,-1.3643112188584716,-1.3734254384884819,-1.3724492922622131,-1.3905766971363078,-1.4755826412758573,-1.4001740955986146,-1.398377069734807,-1.4010777110751933,-1.4060030906459817,-1.4029338596627985,-1.4154995946778688,-1.4976119846648288,-1.4246711635198115,-1.430677194968625,-1.4372791356305552,-1.437536126655438,-1.4331551242026381,-1.4403455857530523,-1.5175566095922777,-1.4463422008357179,-1.4680107422916961,-1.4861940101518614,-1.4877452050136057,-1.5012887618614972,-1.5070532496661657,-1.5304871079355973,-1.3447532128424422,-1.50305004710459,-1.5359101634609291,-1.5396774255128736,-1.570482982778045,-1.5684834467123692,-1.5384518017623658,-1.3777084758974367,-1.5241786643928832,-1.5614920674541126,-1.5632951435407463,-1.5962789261575527,-1.5898748094621855,-1.5595645675411962,-1.3942435943836986,-1.5352092190482602,-1.5757986028357962,-1.580115375846932,-1.611923373606119,-1.6048026607766601,-1.5778076083893875,-1.4270676400909532,-1.5434903075569364,-1.5821712611946335,-1.5883220575669126,-1.619031072643134,-1.614899234055427,-1.5953507284103852
2016-02-08,-1.31205157009191,-1.3007873510081562,-1.303203611392485,-1.3181145980956672,-1.32481375661192,-1.3334493204872762,-1.4398120199036173,-1.358564124338226,-1.3479541093884342,-1.3507309406181134,-1.3600320330144189,-1.3632545303152739,-1.3709978442966229,-1.4641835346160366,-1.3957177830324567,-1.3936557620815104,-1.3978851745920389,-1.402636125857003,-1.401450530193563,-1.40397068429739,-1.489921867119732,-1.4322120128841356,-1.437506014897612,-1.4442932439312313,-1.4439581058796018,-1.4385549301898235,-1.436033696218738,-1.5113944105498027,-1.4691211693719028,-1.4899683712097498,-1.5083106982584538,-1.5160747305560125,-1.5331079546569553,-1.5532499971865124,-1.6554637159339574,-1.3780462276694614,-1.5512027094662404,-1.5897508722630989,-1.6116765056748248,-1.6562164697303612,-1.6915742053726222,-1.815010163148633,-1.4159448212051713,-1.5769532916030415,-1.6207494689307038,-1.6419574154390633,-1.6856682537046552,-1.7187969669351717,-1.831695008627578,-1.4337192718908947,-1.5894540969046937,-1.6385654000084704,-1.6608340728921556,-1.702952266002681,-1.734685980813705,-1.8473253814834583,-1.4713349301826195,-1.5990277719880677,-1.6470361394441784,-1.671205833585743,-1.7110808741161785,-1.7445028314068538,-1.8627442254533788
2016-02-09,-1.4491150541314575,-1.4327042032512427,-1.4337930808369612,-1.4378316136976697,-1.4380075690665028,-1.4374036732201645,-1.4359979063594335,-1.4650558225777777,-1.452135885282768,-1.4545599586435567,-1.4582807324540425,-1.4580026307518168,-1.45673161964001,-1.4520755884351377,-1.472762764463452,-1.4695913545855128,-1.4734677014784943,-1.4781082030141777,-1.4780868362367947,-1.4757553456980539,-1.4685411952423864,-1.4783299718862157,-1.4857990864576145,-1.4908836366062834,-1.4959385425532215,-1.4987687569950374,-1.4953084324191401,-1.4831210156559234,-1.4696733471269623,-1.492074972264139,-1.4922506368242205,-1.4935066313143057,-1.5055764855106808,-1.508799266758961,-1.5211954155615728,-1.3668342498522077,-1.495674945765945,-1.4944337872463265,-1.493896134144777,-1.5053202375144374,-1.5135014541406393,-1.5458984518928387,-1.4013326513560196,-1.509764990444732,-1.5094878786382686,-1.509216141891656,-1.5220365599129544,-1.5301037385172291,-1.5609136619345272,-1.426852022948059,-1.5255820429978988,-1.524371665678341,-1.5241290603021962,-1.5365856111513665,-1.5451331922027605,-1.5730953851565237,-1.4623253139056858,-1.5398167918938073,-1.5379162339642871,-1.5375673793458913,-1.549113526554547,-1.556581725012227,-1.5842774062369644
2016-02-10,-1.4567826687105152,-1.4290791658805344,-1.4281169239051033,-1.4301433252420936,-1.4280074105269072,-1.4228009747135604,-1.3998348224558812,-1.4724935927342877,-1.4502243061320115,-1.450666466780496,-1.4516883337122204,-1.4489881049651427,-1.4436226726590053,-1.4158285966637625,-1.4777689517371353,-1.4697645623029294,-1.4714102206342765,-1.4727845404242417,-1.4704588871060156,-1.4632290031891846,-1.4320651505583797,-1.4805406765124067,-1.4882201177017855,-1.4907952848979993,-1.492119640939929,-1.4924053685194403,-1.4836303734882366,-1.4467288747621037,-1.468060695739336,-1.499128027788962,-1.4973686245501057,-1.4974395798358004,-1.5078605352806043,-1.5086947384710296,-1.4897977686759931,-1.3377040449555708,-1.5095020693084407,-1.5075993379769996,-1.5112253535593823,-1.521764933329381,-1.5309353137275472,-1.5312408131492912,-1.3766817665068247,-1.5241402607626802,-1.5234809252560482,-1.5274712375426918,-1.5386414495995913,-1.5482035687970954,-1.5458320142497484,-1.4047403415932624,-1.5391396438541953,-1.5381631626689618,-1.5420173968628008,-1.5526495448049875,-1.5626897510020477,-1.5583300104926443,-1.4484337651632269,-1.5526850003444443,-1.5508897615428243,-1.5544666909690124,-1.5638887088113393,-1.5734546910208829,-1.5697181277748125
2016-02-11,-1.3868304945329752,-1.3514976069303961,-1.352024882633585,-1.3502927224884573,-1.3474677631878753,-1.316523051540736,-1.2389034890234922,-1.417264620536093,-1.3892407788230001,-1.3892776698190414,-1.383315442904215,-1.3801765240369424,-1.3513353959252685,-1.2566983705720716,-1.4384360895239703,-1.4250219145114724,-1.4232971659068976,-1.4169383092330523,-1.4115741771470978,-1.3809028012012996,-1.275358170535142,-1.4562761459930347,-1.459730619169002,-1.4562395084772874,-1.4492622106458386,-1.44243831483462,-1.410599161938447,-1.29066051929379,-1.4649499383317415,-1.4938676543931542,-1.4854798281197192,-1.488845142719187,-1.4936050289598217,-1.502583867517708,-1.4944980697143675,-1.3695406693233505,-1.5433689398837913,-1.5400245329990359,-1.5668673298322595,-1.5821746828357475,-1.631731403577119,-1.7368983863630012,-1.4134398837785078,-1.5656379577477444,-1.5639350177986397,-1.592970889297753,-1.6039670569248106,-1.6572247141146572,-1.7448011607826348,-1.4454896942287834,-1.584092407130528,-1.584791323600986,-1.6114604553277718,-1.6214043442223078,-1.6741703485675865,-1.7544143114581525,-1.49767279003075,-1.6015257761556108,-1.6024486100552697,-1.6284319473897297,-1.6357721312448599,-1.6867597450340757,-1.7636936230718245
2016-02-12,-1.34602659790948,-1.3252726118028533,-1.3256943814197693,-1.326519189619161,-1.3246674422716893,-1.304590634491794,-1.2539014463850566,-1.3802407023052665,-1.3635722809560098,-1.3634719688404486,-1.360289585913976,-1.357340107492522,-1.3381562966963072,-1.2721524843919245,-1.408295400389707,-1.400243657856967,-1.399009685388467,-1.3945012021222503,-1.3890493478320864,-1.3674007244797977,-1.2913878428734562,-1.4341508509978973,-1.4357341607793186,-1.4338579727112708,-1.4277409126501088,-1.4202182655137032,-1.3965965008880012,-1.3075422011978928,-1.4561429829768249,-1.4722990395188889,-1.4696625624367334,-1.4718391680259904,-1.4746710793593325,-1.4810971866533984,-1.470776795299039,-1.4060009633288573,-1.5200284951481016,-1.5238285217955239,-1.5430425062833257,-1.557854226804656,-1.5933006251480626,-1.6608939543452295,-1.4415614121067784,-1.5436232577362192,-1.5494733408655326,-1.569889994743543,-1.5817803166161803,-1.6187502187951093,-1.6717178951713954,-1.4679641121220033,-1.5619517956316804,-1.570385963223758,-1.5895806155877463,-1.6005504003656479,-1.6367939241075058,-1.6834832474757428,-1.5080045549692025,-1.5790239492145361,-1.587280003752996,-1.6064378687542111,-1.6154030980365461,-1.6507403862082803,-1.6950618783327984
2016-02-16,-1.3276878973816089,-1.3034650029666022,-1.3017932824518907,-1.2941049416074382,-1.2871550589007117,-1.25663001123407,-1.1259673369784744,-1.349122843755299,-1.3303137606290907,-1.3280900811924727,-1.3184472394322873,-1.3118938765179011,-1.2825639989916513,-1.1395646977819343,-1.3660186319102663,-1.3554702601612962,-1.3514902745090953,-1.3430723265282696,-1.3354463204016933,-1.306033604969798,-1.153909135115067,-1.37977844174337,-1.3799371911549945,-1.3738966130585823,-1.366689262050014,-1.3594211301685422,-1.329721394859207,-1.1663193645387289,-1.3850422205523203,-1.3990599317254084,-1.3850180615271988,-1.3832063354018231,-1.379647328502263,-1.3766757608664073,-1.299950348523585,-1.3530647556619906,-1.4269277984926205,-1.4103827364657355,-1.4216145206941426,-1.4192488505671301,-1.4448893270574021,-1.4553245653056068,-1.3865880418140615,-1.447091750347938,-1.4301044918628694,-1.4433667060991104,-1.438248626787457,-1.4665646004463833,-1.4641193855564292,-1.417076033132822,-1.4687500128785984,-1.4517605334225463,-1.4628662453837775,-1.4570666861762371,-1.4850209687557008,-1.4739605080874298,-1.4554410465264351,-1.4899417855522663,-1.4733955115513393,-1.4833704487699875,-1.4760283461006551,-1.5014211325618645,-1.4838091565281994
2016-02-17,-1.3347414818155778,-1.375371501586022,-1.3824772084111911,-1.4095358298422513,-1.423094690334647,-1.4634316584409215,-1.6708862382563063,-1.3960490957962517,-1.4272077892450072,-1.4343404786677627,-1.4564914477390882,-1.464544264806384,-1.5008926163789433,-1.698144343038224,-1.4588112474340695,-1.4778373441094832,-1.4877682766801295,-1.5029481409722147,-1.5063735624539771,-1.5354910671197979,-1.7269916497740687,-1.5246891604196988,-1.5258358427926786,-1.541780877432612,-1.5487496381354442,-1.5462930017507608,-1.5692423568027791,-1.7515321646289774,-1.606852290116675,-1.5833820910101357,-1.619973264538117,-1.6270340247268398,-1.641006034722907,-1.6584015778621604,-1.8053295616517118,-1.6612806045154147,-1.637027543946917,-1.694379373824607,-1.694650499641466,-1.73680846882589,-1.7400316738641899,-1.834548578681872,-1.6713787415557002,-1.666056774779258,-1.7304492411663954,-1.7272605752892027,-1.77241050063527,-1.7682252552139766,-1.8589735131597118,-1.6719181497368039,-1.6779126852017032,-1.7479515681187734,-1.7490010203782533,-1.7937985021883545,-1.788260507874975,-1.8798127300352727,-1.6705162570323804,-1.6862822483394524,-1.7537427788440803,-1.7586250262780638,-1.8030364524787492,-1.8012368141733388,-1.900112788231011
2016-02-18,-1.3657462179115187,-1.376166006042292,-1.3826149619458958,-1.3915453811803637,-1.3968435346989696,-1.3911920890488032,-1.4142973949876694,-1.406577448966469,-1.4155967586638893,-1.4212244526762983,-1.4269974155676997,-1.4308555862625894,-1.4248035652024955,-1.43446985167848,-1.4470698607607368,-1.4526025059588192,-1.4576669643863813,-1.462312125140501,-1.4631508453513495,-1.4553048118800738,-1.4559747460079977,-1.4868674496232588,-1.487812508468675,-1.493492357658344,-1.4962729014859726,-1.494606943357981,-1.4853176568478206,-1.4733380750650515,-1.5283893604113072,-1.5205879358989722,-1.5266432449644451,-1.5324021560297245,-1.5393887302904412,-1.5529799383171983,-1.6316598093171435,-1.5520291910608663,-1.5596524018882616,-1.5711328288486213,-1.581969154974908,-1.6014628271554083,-1.6355892592877117,-1.7903945115616389,-1.5749198553694925,-1.5836041582494853,-1.5975315264803474,-1.6089061908373696,-1.6272003715910093,-1.661267146774017,-1.8031653226666946,-1.5931703627880456,-1.6027612407751892,-1.6187674433532453,-1.6297768654441305,-1.6477731902681099,-1.6811645246804066,-1.8151922261288427,-1.6119527010814787,-1.620225629746884,-1.6359192685235155,-1.6477143176818798,-1.6644203198095588,-1.6962773004048946,-1.827020145357497
2016-02-19,-1.443244979763597,-1.4561036525896915,-1.462054372158764,-1.4810494007374218,-1.4884346514925828,-1.4923875421996506,-1.576281398237406,-1.5135808615073458,-1.5233330114881871,-1.5277666449093255,-1.5384912511093731,-1.5410319739752614,-1.5445567697226346,-1.6038617047566783,-1.583453184607971,-1.5896022473642968,-1.593066438004377,-1.595794656496795,-1.5935381189866327,-1.5881264607779297,-1.632787136858047,-1.6551154012214906,-1.6534967525442035,-1.659850748475789,-1.6533383185587125,-1.6425898496132556,-1.631990753933098,-1.6569134814438038,-1.7444950858711763,-1.7326066015527957,-1.7551548776269381,-1.7610379088684192,-1.7633278481855923,-1.7775727815703546,-1.8468395823380535,-1.7822978296422929,-1.82323438341627,-1.8658726208954188,-1.890134399369921,-1.921169468821515,-1.9566771287711673,-2.0666637419785623,-1.8018415918941622,-1.8578205233852578,-1.908127534250612,-1.9308689415180627,-1.959022936022116,-1.9924048291054253,-2.0837646846402347,-1.8128422709852652,-1.8712366427974607,-1.9296203412564332,-1.9541186518657827,-1.98216092884223,-2.0144047381778956,-2.1020419702470052,-1.8344215789225746,-1.8824486677622,-1.9384534476180184,-1.9655868367372311,-1.9918651720503309,-2.0276983724109847,-2.119302989513833
2016-02-22,-1.2945068439841594,-1.3344533186899237,-1.3401950420180475,-1.351299955285253,-1.3566013864450455,-1.3682603325414724,-1.4120023464471958,-1.3396389229188377,-1.3720238918184113,-1.3767411635976736,-1.385747359297283,-1.3885261760695218,-1.397534645345548,-1.4315216269897626,-1.3919194705004185,-1.4078512318586927,-1.4128290011060773,-1.4195761461778587,-1.4193886193945773,-1.4259292647544506,-1.4524929434851963,-1.4456027988405211,-1.4418106939053952,-1.4491448731409584,-1.452807218624684,-1.4495679236125403,-1.4537322021151624,-1.470301233845643,-1.5110253958869029,-1.474486959756752,-1.487883752549136,-1.489515406431171,-1.4890045103378273,-1.4931958574809068,-1.5383179133390543,-1.6411557972961526,-1.5041828650046627,-1.5220810490960446,-1.5145931781492468,-1.525008983932644,-1.5268333357032204,-1.5823608604232782,-1.6451385076603788,-1.5300249794494711,-1.5504239779274744,-1.5417429971045287,-1.5536604463837858,-1.5515643273052773,-1.6002435224766325,-1.6532386682669826,-1.5502179756531251,-1.572240421817596,-1.565184698030256,-1.5773132318876346,-1.5742813203849246,-1.6160411093682974,-1.6460007051384111,-1.5686265107549882,-1.5896418650692707,-1.5842906065863775,-1.5965569399668458,-1.5932647809022464,-1.6318983882194769
2016-02-23,-1.436416328748446,-1.4574606415736098,-1.4665277410540885,-1.477770201027928,-1.485368648564137,-1.4861381192607235,-1.5290925691586892,-1.4722200883246692,-1.490469511496896,-1.4990672938893708,-1.5088143461714763,-1.5154638662168283,-1.5152956793177326,-1.5485729778641213,-1.5093997441565061,-1.5205501103002887,-1.5291375788628296,-1.5390453980592251,-1.5437904922754002,-1.5428300690910737,-1.5692162941742356,-1.5461995264915842,-1.5486418225153433,-1.5583899693032743,-1.5674556220224634,-1.5714862945473609,-1.5701631015308992,-1.585796299432203,-1.5823904627165597,-1.5679597882160132,-1.5747863026345965,-1.5810627351599054,-1.5908369564311011,-1.6045290525551938,-1.7106675230883095,-1.6175188510089487,-1.587991412487813,-1.594877598312971,-1.5967730164624345,-1.6123522287569942,-1.6391952453153054,-1.815893096671066,-1.6355871892820264,-1.6085459128235335,-1.6173158474020362,-1.6195571188040083,-1.6354838211468592,-1.662039703919349,-1.829599505576358,-1.6523134929622432,-1.6278644959905952,-1.6370200674996802,-1.6391917767481934,-1.6554280069250225,-1.6819430391942127,-1.8410810785700298,-1.6633413912982329,-1.6455114668086073,-1.654224987532239,-1.657132505962,-1.6726813301345178,-1.6969684910996738,-1.8519571323897503
2016-02-24,-1.402038772620002,-1.4106077168335198,-1.4149603643242397,-1.429070647961791,-1.4358148983639503,-1.4539490848590457,-1.5497691878119126,-1.4339992102245411,-1.4405421109155911,-1.445881490972309,-1.4583668772162615,-1.4628356660050268,-1.4787820753013519,-1.5702070699008712,-1.4614919162959144,-1.4685497789917936,-1.476210512490085,-1.4870437492530122,-1.4898792795273266,-1.5029405464216958,-1.591550771488383,-1.4888593648177366,-1.4947034565794626,-1.50560391710215,-1.513969364680396,-1.5167323223001845,-1.5269148363816014,-1.6098963423934998,-1.5126545332419208,-1.5167888568200167,-1.5320558808124949,-1.5365882505277597,-1.552054777394636,-1.56302552836428,-1.6500051021935156,-1.468318168344625,-1.5345777727966505,-1.5565939034860614,-1.5547665548172422,-1.5804303838943459,-1.5871926369403009,-1.6658662611683264,-1.493263756080223,-1.5533936347302832,-1.578532805687988,-1.5755346117404385,-1.6037226723455487,-1.607366835796116,-1.6847179831833805,-1.5085487901675267,-1.5677019027327703,-1.5940168373433214,-1.592714423366779,-1.6205264245105224,-1.6239692882087242,-1.6998787410577423,-1.527920202489621,-1.5795414668261931,-1.6045523013861915,-1.6047145370908633,-1.6318850212939082,-1.6357307613481922,-1.714262786183097
2016-02-25,-1.4052620174911918,-1.3914614665557195,-1.3945560273032787,-1.3975788553067154,-1.399062443803809,-1.39066689369219,-1.3803669294376508,-1.423358249350351,-1.4129385228310356,-1.4167468768224585,-1.4191953261343837,-1.420788308779334,-1.412302797929366,-1.3965136263027367,-1.4344773781912605,-1.4318458693053333,-1.4362736114296522,-1.440543888262113,-1.4414309670764236,-1.4332916931163442,-1.4133990094258988,-1.442981567219744,-1.4494630246475164,-1.4539876706756596,-1.4596514298450807,-1.4626965664246208,-1.4542177012409738,-1.4274924941005234,-1.4377485853866858,-1.4563277675136364,-1.4535910462997317,-1.4573495932560416,-1.4700616390059325,-1.4790723549761478,-1.5239854645529824,-1.355759894990404,-1.4650061478572376,-1.4609097588481978,-1.4660434823867785,-1.4804507559771438,-1.505136450728755,-1.6120104777060336,-1.3910199659677873,-1.4802720517465573,-1.4765525979434877,-1.4828741935610605,-1.4974458836426385,-1.5232517407960864,-1.6241469523980983,-1.4175761671076195,-1.4983826746041988,-1.4937436668162063,-1.499055750944253,-1.5130656030297656,-1.5390016780784967,-1.6341625990371942,-1.452088672089659,-1.5149788730786342,-1.5104186674038778,-1.5153735623874278,-1.5280930294549193,-1.551426732017179,-1.6436652041576476
2016-02-26,-1.3469339383363226,-1.3467430428745524,-1.3534738124934658,-1.3594399767087368,-1.3656509424024201,-1.3627047811957183,-1.3968511257442378,-1.3635998210843219,-1.3644202534823344,-1.371835470774087,-1.378331787027178,-1.3851439702830637,-1.381504819274126,-1.4132274505657538,-1.3751053789897316,-1.3785874454695382,-1.3871615483711333,-1.3970772848886281,-1.4023701192600286,-1.4013653980541092,-1.4307782159320999,-1.3839379888919476,-1.3912335190969616,-1.399906473422832,-1.412805375376724,-1.4207473780258177,-1.4201775846181888,-1.444545781204901,-1.3779997523925334,-1.3888684110015788,-1.38844535899667,-1.3962276896798145,-1.415707880529232,-1.4338561685901354,-1.5585212197841516,-1.318098916113597,-1.3872550065475826,-1.3850700438187054,-1.3877067908146912,-1.4104099835679245,-1.4434933999153128,-1.647045304897677,-1.3512044674871424,-1.4010495152330553,-1.3984251490033235,-1.4026056546261725,-1.42637285713085,-1.4602466241748884,-1.658584118875459,-1.3752731679611871,-1.4208265729774239,-1.4162234552269393,-1.4191167324751466,-1.442134462248443,-1.4758497119648184,-1.666799184880549,-1.400690291947502,-1.4386611309316686,-1.4348823525355638,-1.4375663983581988,-1.4593726833751517,-1.4886912070889038,-1.6750496346823447
2016-02-29,-1.1917257635100735,-1.242704237352641,-1.2514369175617397,-1.290949850277737,-1.3129255158243085,-1.3768957812077265,-1.7334300134925371,-1.2698447785468296,-1.307434200770509,-1.3164693433636852,-1.3486165564059382,-1.362635846166935,-1.4210211781208244,-1.7671016794416854,-1.347140332800755,-1.3710735588984946,-1.3849264389053597,-1.406707622637665,-1.412673775846993,-1.461641704866087,-1.8031848187948745,-1.4288545235194434,-1.431499419929769,-1.4537954624415488,-1.4639745413508984,-1.460343521411892,-1.4997354371232774,-1.83321032674854,-1.5341563499794144,-1.5123343010179262,-1.5691150053611505,-1.582868382044852,-1.6096782500050748,-1.6442187085560183,-1.9117142476189268,-1.5713184177628463,-1.591621589190808,-1.6866139624672112,-1.6955083226639047,-1.7722425390717413,-1.7859858987231412,-1.9636670833079242,-1.584479096428077,-1.625746765286861,-1.730777313185062,-1.7347655440495093,-1.815458029101709,-1.818160027895309,-1.9923516764852809,-1.5760550522360521,-1.6335479178741157,-1.7478022344520043,-1.7577573318189685,-1.8368602336561717,-1.8367472443229667,-2.0164195075307623,-1.5713563583546493,-1.6361005369016748,-1.7474745337113384,-1.7632483019512208,-1.841323612473353,-1.8469592596433757,-2.040705427737653
2016-03-01,-1.2765292063186704,-1.3135673767977112,-1.3251943275934137,-1.3520019164934194,-1.370774258877162,-1.4066499662219096,-1.6462867863574422,-1.324223935892074,-1.3532335429582225,-1.3653685079747808,-1.3894772018975954,-1.404858091401067,-1.4372261549901129,-1.6721896526876001,-1.3702754044251446,-1.3897891001068092,-1.4053144077592994,-1.4269416712991148,-1.4371767467055563,-1.4674424385143692,-1.7001238442080635,-1.417366089477326,-1.4236578854001196,-1.4437168968844514,-1.4618464672762042,-1.468984242709257,-1.4953954357217707,-1.722225240730531,-1.4681581417710559,-1.4564829744829895,-1.4876906798449534,-1.5021210348074348,-1.5313910958002672,-1.5656096721381114,-1.8340184660700358,-1.4697569511129347,-1.4876815714489402,-1.5363498872677586,-1.5404864692300448,-1.5967430705495835,-1.6276343077242243,-1.9058397175367578,-1.4908040997382381,-1.5103624142938934,-1.56363601838494,-1.566245104141971,-1.6257199884617108,-1.6514146701466736,-1.9257315321442587,-1.4964529796972308,-1.5247157662009774,-1.5809374412465003,-1.5858034244450718,-1.6442185442480182,-1.6684619346728824,-1.94060825132773,-1.500047006157918,-1.535143391115227,-1.590657915722627,-1.5985261655945033,-1.6559077330995318,-1.6796765058324603,-1.9557044610088121
2016-03-02,-1.4242651944027978,-1.472455507983889,-1.4857091298920788,-1.5152303995647776,-1.5345596849664809,-1.5783426625154036,-1.823838347904102,-1.4695972148422256,-1.508320387824157,-1.522429870805415,-1.550522309778807,-1.5664264344229297,-1.606125694166194,-1.8492841737169423,-1.5158334511659284,-1.5411398572923558,-1.55900040932524,-1.5846462908254335,-1.5973956083878997,-1.6341736918109302,-1.8762472762744031,-1.564130216508808,-1.571055019600402,-1.59459284439785,-1.6163028734704024,-1.6274942941547441,-1.6611268750988561,-1.8981265850983333,-1.6165357468687842,-1.595219333757197,-1.628248008883502,-1.640405331618442,-1.6675279620197279,-1.6949432053358984,-1.947085609444689,-1.639267273432392,-1.6100263228470666,-1.653961587618356,-1.6461544812248408,-1.690674698106974,-1.7028262552308302,-1.9385073171893494,-1.6515870559909411,-1.6301932118843845,-1.6789784297670118,-1.6687769343531538,-1.7181920736954002,-1.7245288965730332,-1.9609558830441478,-1.6547225966586172,-1.6434350804746132,-1.6939512941710824,-1.6869961329710241,-1.7365069569525937,-1.7424597623812499,-1.977152217471525,-1.6496891805928489,-1.653050623971797,-1.7019005859828116,-1.69804808460649,-1.7474761459101384,-1.7536999101182746,-1.9925381766021084
2016-03-03,-1.4802859951158611,-1.4886982056582962,-1.5014896948049679,-1.5145230043094977,-1.5267978820336296,-1.5249382172397912,-1.6071756189399435,-1.5043268084316144,-1.5130171366386895,-1.5262086163687887,-1.5391240214155726,-1.5519943886317504,-1.5499980187812263,-1.6266104448709326,-1.52392368178597,-1.5329320431635018,-1.5468850030846093,-1.5630672321065564,-1.574282333849299,-1.574499561350254,-1.6472601208184758,-1.5413063567771421,-1.5507124442534594,-1.5650567577095773,-1.583509964696281,-1.5967058493054052,-1.5982359220737579,-1.662637921540648,-1.5447383988249106,-1.5512913840897513,-1.5550170338255047,-1.5678473352212603,-1.5933264810338097,-1.621594439898968,-1.8316036919452172,-1.4858301635620121,-1.5544747573195115,-1.5561224424259468,-1.564307387900879,-1.5938825693940246,-1.645005834589926,-1.9726459474821851,-1.5181640127741312,-1.5686547642928834,-1.5710606309547712,-1.5809992755998254,-1.6110105784608275,-1.6641763081701768,-1.9831306247821914,-1.5411233675371563,-1.5874782572280106,-1.5884973493100945,-1.5969247574742598,-1.6268091694254783,-1.6803246720719227,-1.9901029464858024,-1.5653181096008388,-1.6041974545208593,-1.605810891540245,-1.6143059515218656,-1.6427409018838992,-1.6914108311889189,-1.9964390191973294
2016-03-04,-1.2560435984298761,-1.298110239007398,-1.3100298477704637,-1.342256048476873,-1.3631457750671618,-1.4039827461447711,-1.6843509778783903,-1.3208375819567943,-1.3531289068722137,-1.3649617350530654,-1.3917068239660706,-1.4074400547677886,-1.4446209012003444,-1.7143482093124498,-1.3847198170188635,-1.405610061043041,-1.4205810484859596,-1.441454130485143,-1.4502871703071858,-1.482302895683469,-1.7466641787210357,-1.4508842707412681,-1.4550846235443238,-1.4755513424186957,-1.4893776002060346,-1.491419303009047,-1.5175621641837116,-1.7723792727208556,-1.5303212748447137,-1.5133688518909836,-1.5538291635006045,-1.5695985239368762,-1.5973932739339554,-1.6352644486944357,-1.9194297300798988,-1.5543735951679656,-1.5742259888795354,-1.6414808133648164,-1.6541594541659501,-1.7205398560067142,-1.757436983615154,-2.0415042577340863,-1.5732836945107793,-1.6033959260952293,-1.6777691307074392,-1.6880449478674981,-1.7565990694013678,-1.7870404265243283,-2.063095969760754,-1.5741683473364305,-1.6157423002417648,-1.696347066650225,-1.7097842917514954,-1.7770888549837258,-1.805426928101797,-2.0807485709635354,-1.576494857915162,-1.6237339646748128,-1.7029405961838604,-1.7204452612200032,-1.7863437633366541,-1.816339382718095,-2.098644566840063
2016-03-07,-1.1888747358528629,-1.2301788370566067,-1.2396776164134187,-1.262996783764331,-1.278993843710286,-1.312245706223281,-1.5197240160244239,-1.238389912632539,-1.2705403794801378,-1.28006072109867,-1.300538975914763,-1.3129782256842943,-1.3424400459312082,-1.5444490446676329,-1.2889338077141146,-1.3082350781595755,-1.3206836815842062,-1.3383484523034974,-1.3451481713351208,-1.3725992366583852,-1.5713691608208546,-1.340753586792208,-1.3434768915806037,-1.3600835568062062,-1.3741495603455767,-1.3770014514435458,-1.400230894454652,-1.5929221144938555,-1.4005784938509653,-1.3801907772211162,-1.4095823965330763,-1.4213966452328588,-1.4439171025030029,-1.472784547595488,-1.6967095243118664,-1.4478394147692784,-1.4156797779109445,-1.4629380391192397,-1.4647383401808298,-1.5152446812862346,-1.5392153563594435,-1.7640123094249802,-1.464055080377598,-1.4406452704772885,-1.4920265805967008,-1.4922148283007886,-1.5457076126344302,-1.5637844012800646,-1.7839783930290032,-1.4682015929572338,-1.456859900995213,-1.51136474055573,-1.5138653504213657,-1.5661454368840824,-1.582290968134515,-1.7996100498992482,-1.4658965616503836,-1.4693696415754987,-1.5233353660337254,-1.5288389391535064,-1.5803029227366583,-1.5960845304174816,-1.815987662954427
