,strike_0.8_maturity_30,strike_0.8_maturity_60,strike_0.8_maturity_90,strike_0.8_maturity_120,strike_0.8_maturity_150,strike_0.8_maturity_180,strike_0.8_maturity_360,strike_0.85_maturity_30,strike_0.85_maturity_60,strike_0.85_maturity_90,strike_0.85_maturity_120,strike_0.85_maturity_150,strike_0.85_maturity_180,strike_0.85_maturity_360,strike_0.9_maturity_30,strike_0.9_maturity_60,strike_0.9_maturity_90,strike_0.9_maturity_120,strike_0.9_maturity_150,strike_0.9_maturity_180,strike_0.9_maturity_360,strike_0.95_maturity_30,strike_0.95_maturity_60,strike_0.95_maturity_90,strike_0.95_maturity_120,strike_0.95_maturity_150,strike_0.95_maturity_180,strike_0.95_maturity_360,strike_1.0_maturity_30,strike_1.0_maturity_60,strike_1.0_maturity_90,strike_1.0_maturity_120,strike_1.0_maturity_150,strike_1.0_maturity_180,strike_1.0_maturity_360,strike_1.05_maturity_30,strike_1.05_maturity_60,strike_1.05_maturity_90,strike_1.05_maturity_120,strike_1.05_maturity_150,strike_1.05_maturity_180,strike_1.05_maturity_360,strike_1.1_maturity_30,strike_1.1_maturity_60,strike_1.1_maturity_90,strike_1.1_maturity_120,strike_1.1_maturity_150,strike_1.1_maturity_180,strike_1.1_maturity_360,strike_1.15_maturity_30,strike_1.15_maturity_60,strike_1.15_maturity_90,strike_1.15_maturity_120,strike_1.15_maturity_150,strike_1.15_maturity_180,strike_1.15_maturity_360,strike_1.2_maturity_30,strike_1.2_maturity_60,strike_1.2_maturity_90,strike_1.2_maturity_120,strike_1.2_maturity_150,strike_1.2_maturity_180,strike_1.2_maturity_360
2015-11-16,0.2546543390225378,0.2597314812368832,0.2610424907238012,0.2589842886619373,0.25988784088402284,0.25891111407963024,0.2567468554603193,0.2425741197127831,0.24695899943214752,0.24817108062719972,0.24782736990687826,0.24981156718214315,0.24908835183884553,0.2511104191967453,0.23280985449903466,0.2346793448371838,0.23570550177040328,0.23710753024485737,0.2396288926022373,0.2410899693025363,0.2454473024171446,0.22336306706837986,0.22330606540290673,0.22362596494984963,0.22671847019012334,0.23025934056592323,0.23314599937413244,0.24031078291288993,0.21276830589020546,0.20926216105168144,0.20628842994030086,0.20690498179234681,0.20734822789790883,0.2082605318703829,0.22604006557710413,0.22562299509483433,0.19502431850349175,0.1888795782912156,0.18614622006390452,0.1826889459537758,0.18253678196426384,0.20577222588674246,0.21892950072996722,0.18946118713426358,0.1823982954477272,0.18011552352858962,0.17697463920287013,0.17740817187923852,0.2017713197337374,0.21505670202162505,0.18730449477625893,0.1791904139516378,0.17654587255491364,0.17362075291069,0.17421277804325622,0.19772450281014958,0.20692844639088268,0.1855265014799529,0.1779502329656466,0.17501045574137586,0.1723656545306491,0.1720842076720817,0.19394295918205176
2015-11-17,0.19141142466350833,0.1969768654068406,0.19718969923023127,0.1968078528612098,0.19785679118341634,0.20032218637495217,0.21561975042726286,0.18687831973471455,0.1910859401076754,0.19113572546940905,0.19122675975300843,0.19246469183685147,0.19470940227329875,0.2120248147217229,0.1839570146630373,0.1855305889405335,0.18564260455228296,0.18606614474403085,0.18690647437661434,0.19007620635553754,0.20857378571675922,0.18134366268877142,0.18035518518130736,0.18026348949953336,0.18116768235989705,0.18171105230539314,0.18505106430572205,0.20535745745142536,0.18048362464484807,0.17618620241998825,0.17679020502652112,0.1775152492165081,0.17764165278549793,0.17947163690841986,0.19750697141609597,0.20015925345484348,0.17218859054018132,0.17345545041094204,0.17272256577503953,0.17388792432102854,0.17372310493074258,0.18740234259016478,0.19377414282507338,0.1691972490939244,0.1699620218108358,0.1692756642937123,0.17054251733776246,0.1701332075977289,0.1846021919165324,0.18833776812578723,0.16690605655706375,0.16750443364083734,0.16677780871002615,0.16789778232966798,0.16724915679617114,0.1819412819638532,0.1800379415658634,0.16474067084241076,0.16569537432728842,0.16503138298572484,0.16628607248514793,0.16538200807996722,0.1797610088537569
2015-11-18,0.20513124808057795,0.2055651509250351,0.20499610145309302,0.2049738623174695,0.20564936420142468,0.20836580480582714,0.22732679330851122,0.2011228321500767,0.20108072605875774,0.20050112508884776,0.20047854269552165,0.2011104166731425,0.20375341978930211,0.22413594237981307,0.19731315648349942,0.19706041248742473,0.1966518373055385,0.19640810216148344,0.19665844356591541,0.19954253907105327,0.22098938724206885,0.19381686986658406,0.19336463475083343,0.19291401100849415,0.19263478217069369,0.1923669277729098,0.19503629092922178,0.21815646964878613,0.19185447992504068,0.1922726944648293,0.19372944794032473,0.1943863789920069,0.1949848183038543,0.19681740823337077,0.20968673174775196,0.19238235448621985,0.19197095492814414,0.1957126074495413,0.1971541111666346,0.2002352435166031,0.2003768616959009,0.20383271487071142,0.18866665840639998,0.1889292052922737,0.19252798933366677,0.19385422858344334,0.19682764950336454,0.19668733005150188,0.20111512188073455,0.18401006249327354,0.18535578002411468,0.18921680808242564,0.19058612969406236,0.19327571495081594,0.19287145569054104,0.1987231671225321,0.1798205234009005,0.1818992646627682,0.18590755663287584,0.1873803095334177,0.19003531531097917,0.1898952844400765,0.19670296274570853
2015-11-19,0.25963264276735815,0.25348665539484455,0.25310928113516273,0.24965197908176653,0.2489710158849618,0.24503292079040545,0.23183578429185808,0.24557430689170062,0.24113206157574357,0.24095166886934152,0.23885093036167712,0.23927707736159637,0.23607340988921363,0.226641862192048,0.2316052912145598,0.22944564130768658,0.22915906894002827,0.22863457743642823,0.22976357404141992,0.22835377816447897,0.22132076996976482,0.21794781034372313,0.21873509578691042,0.21764594884501431,0.21875581246457415,0.22103968286163544,0.22082163992028253,0.2166731894933516,0.20175792803662984,0.2064342459841205,0.20225395958606426,0.202452814132328,0.20320130640357537,0.2034167789181979,0.20591790757340922,0.1861832939322353,0.19496760335951377,0.1885000219222648,0.18841227212699815,0.18564840283898904,0.1867584210489027,0.19568675356459783,0.18451273382146677,0.189171512463194,0.18190002976780442,0.18227717327969786,0.1794777612486986,0.1814737407802095,0.19159511346536687,0.18312043221721752,0.1863455628618745,0.17828776032972773,0.17812222343132486,0.17537998278743375,0.17751100338430809,0.1877584982606328,0.18204936594594412,0.18392989216820652,0.17641137375754298,0.17581026073054123,0.17315171285564895,0.17461854791951903,0.18411626008360915
2015-11-20,0.21815650814939921,0.22429247920094403,0.2244264979133044,0.22434159971980713,0.22536576424895344,0.22992672863738856,0.24873783607061814,0.21176564091206085,0.2164259675292277,0.21655324892168018,0.21723196721850563,0.21845311622773309,0.2226037074827014,0.2444382431484855,0.20706776998615553,0.20907821571777455,0.20944197210668505,0.21045823598898897,0.2116635760453914,0.21658266016109753,0.2401634267317114,0.2028619143781778,0.2022144297301739,0.20257595931787348,0.20403503855811103,0.2052943843458924,0.2103920577057339,0.23641309775950295,0.2000486990458822,0.19586672784172673,0.1967938151552065,0.19709317474099086,0.19724898450598174,0.1979089883334871,0.21180137382667008,0.21629400587914463,0.1884859334416855,0.18925326570906745,0.18671819432937467,0.18645818395351038,0.18280956349261746,0.1849425935033373,0.20895467190609116,0.1845673537346513,0.1848534941373015,0.1822584509832305,0.1824389328027643,0.17850464835642163,0.1826765939198147,0.20306796753065437,0.1816288940852637,0.1815563847606397,0.17912590930017436,0.17929788306569663,0.1753473417389225,0.18031326521402835,0.1941540038133123,0.17886701756169465,0.17902022459600977,0.17668221965590464,0.17712162783510077,0.1731434906321078,0.17824096506652218
2015-11-23,0.20040136548534337,0.20229632369970665,0.2020533145491211,0.20202647805658783,0.20305833535864037,0.20672961007827106,0.22917273089438345,0.1947309284376303,0.19590686484731476,0.19573392176995633,0.19611508787434842,0.19725960367701711,0.20068494641644194,0.22557257482505969,0.18948643297608342,0.18994795592459832,0.19008446387370537,0.19066188882082108,0.19151106751197786,0.19560115840693487,0.22204391057805736,0.18454851732376643,0.18440348671934814,0.18449020497426047,0.18543116888421488,0.18615716315279282,0.19019060018633963,0.21884177524953755,0.18029872273775543,0.18018855452179383,0.1813335274006684,0.18215520865440932,0.18357507063956052,0.18573043534857867,0.2048664088435084,0.1813035377178399,0.1760242446790356,0.17847175008815186,0.17835595020230668,0.18114192457796433,0.18060277403099204,0.19001755783983543,0.17753653198311728,0.17252724943008124,0.17459367612758142,0.17444162071903724,0.177395744746999,0.17657003717973718,0.1874858020171348,0.173089430423192,0.16948794406323892,0.17144688326228144,0.17132906523270575,0.17402313183450902,0.17300324835355113,0.18496793436866918,0.1680767747971708,0.1665246802082605,0.16873949850996942,0.16869749067141332,0.17142716584781223,0.17038164280803336,0.1828463788972789
2015-11-24,0.24405455093838319,0.24275669112829384,0.24274829333531173,0.23976607283489798,0.23954072516867628,0.23740421646078064,0.228811549520008,0.2312070579520613,0.23047116697203227,0.23056905363482066,0.22907497970310653,0.2298726322982319,0.22814871084560956,0.22360192163059528,0.21937541000603591,0.21882945466737624,0.21887401216505198,0.21895134714450656,0.22030810590384947,0.2204727602600379,0.21833276306777727,0.2078475967863256,0.2081428896096427,0.20749417535624406,0.20918175460072674,0.21159427149656543,0.21288242904004645,0.21370601257383662,0.19452184005598527,0.19570406846782923,0.1922780376599832,0.19247674284535538,0.19295743992238806,0.1931785008121538,0.19920321815564906,0.19106045685927395,0.1835189525255831,0.17775099157862728,0.17627789183299597,0.17346846444119574,0.17321286300768607,0.1827979705767598,0.1876110547024537,0.1781585871701221,0.171531977813141,0.17047999095507071,0.1678429693803045,0.16821082987198502,0.1791907031824889,0.1852745228511695,0.1758142929491799,0.16831655773410617,0.16686189397957737,0.16429754999559346,0.16477895221912264,0.17567169724357595,0.1814138076443538,0.17382663103523707,0.16685329004548746,0.16505806486400254,0.1626621279662684,0.1624597511234898,0.172405782199985
2015-11-25,0.27900127454456186,0.28395478317967376,0.28539798489128226,0.28259323944976655,0.2831721348236564,0.2820255804754458,0.2732573187054669,0.2630282941667167,0.26750091298144163,0.2689725902599534,0.2685592705188255,0.2705588064050259,0.26970285702365504,0.26665310760785466,0.24976153852443306,0.251811979435086,0.25312936029880134,0.2550060230650291,0.2580755796932089,0.2598141622972013,0.25992887678070764,0.23700451831256295,0.2373822758837541,0.23791901165788396,0.24191983557220995,0.24669326290091653,0.25025982888551657,0.2540053113499165,0.2220312140357795,0.21891327335938193,0.2148325171628338,0.21505540886089458,0.21548707594137076,0.21525871257968568,0.22829742963357122,0.2314344352574471,0.1997569018655564,0.1911567283100799,0.18683828175686998,0.18145512251195176,0.1793375223937292,0.19620918246525967,0.22439875482531987,0.19316623011024692,0.18355642791205265,0.17978255955952588,0.17499284878876586,0.17362642830988825,0.19242454369362377,0.22096356641693177,0.19097065172121086,0.17995775721047338,0.1758447904290553,0.17141190593847166,0.17038743295862438,0.18841771697018833,0.2126860935664822,0.18923428660305908,0.1787569247048121,0.17425923076620942,0.17020379720919537,0.16824478462587517,0.1845609745701889
2015-11-27,0.1693250398142659,0.17855210280632955,0.17860696263770778,0.18011131681267817,0.1818581970957011,0.18935956709867033,0.2272460215959886,0.16851941008518545,0.17540433723782728,0.17530297018943367,0.17685464545063914,0.17822072838586359,0.18495716469420723,0.22453157798731413,0.16966864092463288,0.17265119611560134,0.17290736495447587,0.17394580185496672,0.1745479681192952,0.1814172378249969,0.22205224937284115,0.17154906965036057,0.1700720904630598,0.17068268357298721,0.1713608839148189,0.17101680986643128,0.1773225202336213,0.21974161576168308,0.17775442586432566,0.17042158772368915,0.17454857981355254,0.17528944155496848,0.17543889123501288,0.17754912087294886,0.20097384517140213,0.2096976010610764,0.1701624650996699,0.17732674015654265,0.17573323586284384,0.17969896280927108,0.17613231181700673,0.17969214481222695,0.20067905292604588,0.16836336139472624,0.17549302115383233,0.17348912461989516,0.17790224436501204,0.17316711571395518,0.17832240831716126,0.19239693455851709,0.16553887440569748,0.1729577360945809,0.17144604683723186,0.1756039684760305,0.17047920122601862,0.17688466829759764,0.18065443858028685,0.16266235958891073,0.17011635467117964,0.16906119261050598,0.17340291203769728,0.16868299301598597,0.17596693524478277
2015-11-30,0.23653148013227163,0.237044418967221,0.23723205679455345,0.23518866695722937,0.23549383127360723,0.23478684957686982,0.23449236993942907,0.22587786963173914,0.22643067167899228,0.2266608096953171,0.22580734910579575,0.2269044880948466,0.2264448600073121,0.2296223253759448,0.2162694955828036,0.21634128255641313,0.21655595006835143,0.2169231236811129,0.21833999450690406,0.21948147181050734,0.2247256977101227,0.20692465464808976,0.20702209847116665,0.20668354119969826,0.20833854038725044,0.21046259988833554,0.2124878153522511,0.22035579470855793,0.19652820038362775,0.19660127421796972,0.19432843167021127,0.19478828048401117,0.19543854284398193,0.196323110945981,0.207652597538869,0.19696085317018486,0.1863615423521259,0.18244389895159727,0.18128804558498438,0.17963863983596254,0.17969758741151068,0.19278712955993932,0.19290208174554377,0.1814222872369627,0.17673994225040487,0.17590859019453917,0.17439762694252758,0.17490113679719319,0.18922648277404908,0.18978663180520047,0.17890672342838232,0.17353009422125967,0.17238033595811914,0.17089388929508836,0.17144271403967123,0.18575523187770857,0.18500926680245477,0.17669260131420494,0.17179523044160666,0.17040422143200576,0.1690718966419915,0.16904093045025897,0.18257187468651703
2015-12-01,0.2665884620996781,0.2650718250341075,0.2643573381845569,0.263105328979842,0.26305851540262726,0.2669937969935542,0.27646611494867324,0.25351327734073126,0.25231573977227073,0.252068843384562,0.2521916268868146,0.2527256928133977,0.25647401994951274,0.27090458238222165,0.24074248240524268,0.24049619939225406,0.24072982098228032,0.24167969952925344,0.24308652789393306,0.2476915493316275,0.2651004025807379,0.22866726670021312,0.22958217018853508,0.22978743568534127,0.231624553429624,0.23417742111812506,0.23924241492938436,0.26034646315615273,0.21509447741719875,0.2178565820564263,0.21698270101312836,0.21663220470907132,0.21772629103816427,0.2166753160707218,0.2184592800271571,0.20200026356202708,0.20448628519896073,0.2018801842745664,0.1986327338305256,0.19637467417101653,0.1904640104735526,0.17878949848423276,0.19802643865220151,0.1984799345101621,0.19530772040651107,0.192106408902234,0.19051329550767396,0.18480439857200975,0.17656566611231783,0.19448760627048328,0.19459371799956524,0.19068505165790905,0.18761158470792638,0.18612225632589793,0.1807550143902672,0.17409626217809832,0.19056276981685935,0.19101437790091652,0.1873090873194713,0.18412908668940417,0.1829315977183961,0.1776432223260964,0.17166701428557454
